ID,pit,TPS_order,body_morph_remove,side,length,length_cm,weight,rearing,rearing_side,K,pec_length,mouth_length
DSC_0142_result.JPG,510855,417,,right,77,7.7,4.6,semi-wild,semi-wild_right,1.287254869,1.666049496,0.25804565
DSC_0146_result.JPG,510831,418,,right,82,8.2,4.7,semi-wild,semi-wild_right,1.097271156,1.737260082,0.224948376
DSC_0151_result.JPG,510824,419,,right,73,7.3,4.1,semi-wild,semi-wild_right,1.337870321,1.695329134,0.213148397
DSC_0156_result.JPG,510394,420,,right,72,7.2,4.2,semi-wild,semi-wild_right,1.426039978,1.649389722,0.215167706
DSC_0161_result.JPG,510325,421,,right,73,7.3,3.8,semi-wild,semi-wild_right,1.239977371,1.632907011,0.231975962
DSC_0165_result.JPG,510344,422,,right,75,7.5,5,semi-wild,semi-wild_right,1.509362535,1.742125946,0.280776376
DSC_0172_result.JPG,510849,423,,right,73,7.3,4.7,semi-wild,semi-wild_right,1.533656222,1.627989501,0.196323312
DSC_0176_result.JPG,510331,424,,right,82,8.2,4.1,semi-wild,semi-wild_right,0.957193987,1.800404414,0.230923619
DSC_0180_result.JPG,510375,425,,right,99,9.9,9.2,semi-wild,semi-wild_right,1.24841353,2.128861144,0.329680792
DSC_0185_result.JPG,510312,426,,right,84,8.4,5.6,semi-wild,semi-wild_right,1.219729937,1.819546008,0.249266537
DSC_0189_result.JPG,510379,427,,right,83,8.3,5.6,semi-wild,semi-wild_right,1.262534112,1.894008438,0.268745858
DSC_0193_result.JPG,510384,428,,right,86,8.6,5.7,semi-wild,semi-wild_right,1.160163816,1.909846304,0.27721308
DSC_0197_result.JPG,510353,429,,right,81,8.1,5.7,semi-wild,semi-wild_right,1.378599134,1.837019627,0.299949582
DSC_0201_result.JPG,510319,430,,right,89,8.9,6.2,semi-wild,semi-wild_right,1.143269112,1.811636537,0.28341945
DSC_0205_result.JPG,510893,431,,right,81,8.1,5.6,semi-wild,semi-wild_right,1.354413184,1.809338549,0.274600778
DSC_0209_result.JPG,510396,432,,right,80,8,4.9,semi-wild,semi-wild_right,1.228278691,1.758548828,0.25547084
DSC_0213_result.JPG,510869,433,,right,79,7.9,5.1,semi-wild,semi-wild_right,1.325574537,1.76651591,0.206395101
DSC_0221_result.JPG,510367,434,,right,80,8,4.3,semi-wild,semi-wild_right,1.077877219,1.787153109,0.249326353
DSC_0225_result.JPG,510349,435,,right,83,8.3,5.2,semi-wild,semi-wild_right,1.172353104,1.749073998,0.234681499
DSC_0229_result.JPG,510840,436,,right,82,8.2,5.6,semi-wild,semi-wild_right,1.307386909,1.775195003,0.249903844
DSC_0233_result.JPG,510317,437,,right,90,9,7,semi-wild,semi-wild_right,1.249912504,1.974437703,0.303900789
DSC_0237_result.JPG,510877,438,,right,79,7.9,4.4,semi-wild,semi-wild_right,1.143632934,1.776905034,0.238338438
DSC_0241_result.JPG,510397,439,,right,73,7.3,4.2,semi-wild,semi-wild_right,1.370501304,1.674548772,0.216296719
DSC_0245_result.JPG,510882,440,,right,81,8.1,5.7,semi-wild,semi-wild_right,1.378599134,1.795253522,0.213381473
DSC_0249_result.JPG,510345,441,,right,84,8.4,5,semi-wild,semi-wild_right,1.089044586,1.837625638,0.265020857
DSC_0253_result.JPG,510316,442,,right,76,7.6,4.3,semi-wild,semi-wild_right,1.249468494,1.726085365,0.186667187
DSC_0257_result.JPG,510839,443,,right,70,7,3.6,semi-wild,semi-wild_right,1.325623351,1.6490401,0.261470973
DSC_0261_result.JPG,510385,444,,right,80,8,4.9,semi-wild,semi-wild_right,1.228278691,1.749630923,0.304782752
DSC_0265_result.JPG,510376,445,,right,77,7.7,4.8,semi-wild,semi-wild_right,1.343222472,1.695393637,0.285115593
DSC_0272_result.JPG,510871,446,,right,77,7.7,3.7,semi-wild,semi-wild_right,1.035400655,1.668798041,0.197911979
DSC_0276_result.JPG,510354,447,,right,79,7.9,5.3,semi-wild,semi-wild_right,1.377557852,1.827875439,0.264024923
DSC_0280_result.JPG,510301,448,,right,72,7.2,4.2,semi-wild,semi-wild_right,1.426039978,1.745486675,0.284434854
DSC_0284_result.JPG,510381,449,,right,73,7.3,3.8,semi-wild,semi-wild_right,1.239977371,1.777173563,0.261071446
DSC_0288_result.JPG,510339,450,,right,77,7.7,4.3,semi-wild,semi-wild_right,1.203303464,1.77477774,0.244087821
DSC_0292_result.JPG,510834,451,,right,67,6.7,3.8,semi-wild,semi-wild_right,1.587406539,1.596302589,0.227037895
DSC_0296_result.JPG,510850,452,,right,86,8.6,5.8,semi-wild,semi-wild_right,1.180517567,1.917895026,0.255412462
DSC_0300_result.JPG,510830,453,,right,72,7.2,3.7,semi-wild,semi-wild_right,1.256273314,1.539752305,0.229281859
DSC_0304_result.JPG,510843,454,,right,77,7.7,5,semi-wild,semi-wild_right,1.399190075,1.710928901,0.235379422
DSC_0308_result.JPG,510313,455,,right,74,7.4,4.2,semi-wild,semi-wild_right,1.317837731,1.640472297,0.203801881
DSC_0312_result.JPG,510355,456,,right,86,8.6,6.1,semi-wild,semi-wild_right,1.24157882,1.811990448,0.323655104
DSC_0319_result.JPG,510829,457,,right,77,7.7,5.1,semi-wild,semi-wild_right,1.427173876,1.716066415,0.244880745
DSC_0327_result.JPG,510362,459,,right,83,8.3,5.2,semi-wild,semi-wild_right,1.172353104,1.850625678,0.298004373
DSC_0331_result.JPG,510308,460,,right,67,6.7,3.6,semi-wild,semi-wild_right,1.503858826,1.534899054,0.238817636
DSC_0335_result.JPG,510363,461,,right,80,8,5.2,semi-wild,semi-wild_right,1.303479427,1.842776778,0.243414867
DSC_0339_result.JPG,510320,462,,right,73,7.3,4.2,semi-wild,semi-wild_right,1.370501304,1.698881927,0.194670622
DSC_0346_result.JPG,510311,463,,right,76,7.6,4.2,semi-wild,semi-wild_right,1.220411088,1.73543652,0.231525544
DSC_0350_result.JPG,510361,464,,right,80,8,5.8,semi-wild,semi-wild_right,1.4538809,1.822908525,0.300198056
DSC_0354_result.JPG,510387,465,,right,69,6.9,3.5,semi-wild,semi-wild_right,1.343329843,1.61985049,0.205912868
DSC_0363_result.JPG,510807,466,,right,78,7.8,4.4,semi-wild,semi-wild_right,1.186370177,1.696771065,0.217374141
DSC_0374_result.JPG,510883,467,,right,86,8.6,5.7,semi-wild,semi-wild_right,1.160163816,1.891739567,0.319574865
DSC_0382_result.JPG,510369,468,,right,86,8.6,5.3,semi-wild,semi-wild_right,1.078748811,1.784667632,0.283927606
DSC_0386_result.JPG,624769,469,,right,82,8.2,5.9,enriched,enriched_right,1.377425494,1.68024432,0.237398078
DSC_0391_result.JPG,624865,470,,right,87,8.7,6.6,standard,standard_right,1.299356993,1.514178804,0.293838624
DSC_0395_result.JPG,624825,471,,right,91,9.1,7.3,enriched,enriched_right,1.26265194,1.8981479,0.39160717
DSC_0399_result.JPG,624817,472,,right,94,9.4,8.4,enriched,enriched_right,1.323338866,1.601183927,0.331665028
DSC_0403_result.JPG,624853,473,,right,87,8.7,5.6,standard,standard_right,1.102484721,1.504380856,0.253909506
DSC_0406_result.JPG,624908,474,,right,77,7.7,4.8,semi-natural,semi-natural_right,1.343222472,1.731344427,0.28377
DSC_0409_result.JPG,624831,475,,right,78,7.8,4.3,semi-natural,semi-natural_right,1.159407218,1.842226426,0.330463883
DSC_0413_result.JPG,624910,476,,right,92,9.2,8.8,enriched,enriched_right,1.47493788,1.624101088,0.228434796
DSC_0416_result.JPG,624925,477,,right,77,7.7,4,semi-natural,semi-natural_right,1.11935206,1.627794079,0.21183843
DSC_0419_result.JPG,624805,478,,right,87,8.7,7.2,enriched,enriched_right,1.417480356,1.769465173,0.292278168
DSC_0422_result.JPG,624921,479,,right,96,9.6,9.3,enriched,enriched_right,1.378928658,1.516989531,0.222638418
DSC_0426_result.JPG,624811,480,,right,89,8.9,6.8,standard,standard_right,1.253908059,1.558299876,0.289149182
DSC_0429_result.JPG,624963,481,,right,76,7.6,4.5,standard,standard_right,1.307583308,1.66213648,0.277839956
DSC_0432_result.JPG,624892,482,,right,72,7.2,3.4,semi-natural,semi-natural_right,1.154413315,1.496436521,0.256945319
DSC_0435_result.JPG,624904,483,,right,74,7.4,4,enriched,enriched_right,1.255083553,1.683749235,0.280191554
DSC_0438_result.JPG,624762,484,,right,88,8.8,5.9,semi-natural,semi-natural_right,1.123936864,1.658777688,0.276333064
DSC_0441_result.JPG,624968,485,,right,75,7.5,4.2,standard,standard_right,1.267864529,1.558504012,0.260003041
DSC_0444_result.JPG,624886,486,,right,75,7.5,3.8,semi-natural,semi-natural_right,1.147115526,1.440427612,0.241384751
DSC_0447_result.JPG,624779,487,,right,91,9.1,7.6,standard,standard_right,1.314541745,1.495526099,0.234278721
DSC_0450_result.JPG,624827,488,,right,96,9.6,9.4,enriched,enriched_right,1.393755847,1.385749777,0.224483857
DSC_0453_result.JPG,624980,489,,right,77,7.7,3.8,semi-natural,semi-natural_right,1.063384457,1.519739458,0.252496051
DSC_0456_result.JPG,624900,490,,right,78,7.8,4.7,semi-natural,semi-natural_right,1.267259052,1.588414308,0.264137859
DSC_0459_result.JPG,624988,491,,right,77,7.7,3.7,semi-natural,semi-natural_right,1.035400655,1.321829208,0.175664833
DSC_0462_result.JPG,624760,492,,right,80,8,4.8,semi-natural,semi-natural_right,1.203211779,1.385588352,0.228695765
DSC_0465_result.JPG,624820,493,,right,85,8.5,6.4,standard,standard_right,1.347266366,1.491932167,0.244880745
DSC_0468_result.JPG,624984,494,,right,81,8.1,4.7,semi-natural,semi-natural_right,1.136739637,1.530715743,0.192333
DSC_0471_result.JPG,624948,495,,right,69,6.9,3.5,semi-natural,semi-natural_right,1.343329843,1.384256775,0.195002281
DSC_0474_result.JPG,624926,496,,right,72,7.2,3.8,semi-natural,semi-natural_right,1.290226646,1.43620794,0.157586927
